id_profilo,id_competenza,titolo,descrizione,risultato
381,1656,"Configurazione di un'offerta di prodotti/servizi","Configurare un'offerta di prodotto/servizio definita nelle sue connotazioni essenziali che risponda alle caratteristiche e domande del target di clienti identificato ed agli obiettivi di profitto fissati, interagendo con la direzione strategica aziendale",
381,1655,"Analisi del mercato di riferimento","Raccogliere informazioni strutturate su fattori di mercato e comportamenti di consumo propri dello scenario di riferimento anche avvalendosi dei servizi delle agenzie che si occupano di ricerche di mercato",
24040,25012404001,"Adeguamento delle metodologie produttive aziendali alla realizzazione di nuovi modelli","Affiancare il responsabile nella definizione di modifiche alle metodologie produttive aziendali, individuando e proponendo modifiche a quelle attuali con riferimento a modalità costruttive, strumenti, tecnologie e materiali, modalità di conduzione delle lavorazioni, organizzazione fasi e posti di lavoro",
24040,25012404002,"Innovazione tecnologica","Affiancare il responsabile nelle attività d'innovazione tecnologica finalizzate all'implementazione dei nuovi progetti, concorrendo alla  loro stesura ed alla progettazione di nuovi processi/cicli produttivi ",
24040,25012404003,"Revisione dei cartamodelli","Fornire supporto alla modelleria per la revisione dei cartamodelli allo scopo di garantire la qualità attesa, minimizzando i costi ed ottimizzando i flussi di produzione",
209,238,"Progettazione del contenuto comunicativo della campagna ed analisi del contesto di riferimento","Definire ed identificare la forma e i contenuti comunicativi connessi alle variabili (oggettive e soggettive) che caratterizzano il contesto nel quale il messaggio dovrà essere veicolato",
209,302,"Elaborazione del messaggio commerciale","Creare la struttura del messaggio (headline body, copy e pay off) e definire la sua rappresentazione, utilizzando gli opportuni strumenti e tecniche di redazione",
209,304,"Utilizzo degli strumenti tecnologici applicativi per la rappresentazione del messaggio","Realizzare la rappresentazione del messaggio con l'ausilio di appositi strumenti tecnologici",
196,89,"Convalida","Gestire le attività di convalida di tutti gli impianti e le macchine di produzione",
196,90,"Project management","Gestire i progetti affidati nel rispetto dei tempi e dei costi previsti",
196,87,"Progettazione e sviluppo impianti","Curare le attività di progettazione e sviluppo degli impianti in base alle norme di buona fabbricazione, al fine di ottimizzare l'efficienza e ridurre i costi",
196,88,"Progettazione e sviluppo macchine di produzione","Curare le attività di progettazione e sviluppo delle macchine di produzione in base alle norme di buona fabbricazione, al fine di ottimizzare l'efficienza e ridurre i costi",
24043,25012404301,"Controllo di gestione, analisi ed attribuzione dei costi","Rilevare periodicamente i risultati delle attività di gestione e i relativi costi confrontandoli con i risultati attesi (budget) e suggerendo le possibili interpretazioni degli scostament",
24043,25012404302,"Definizione e verifica dei sistemi di incentivazione","Elaborare e gestire sulla base delle indicazioni ricevute, un sistema di rilevazione delle prestazioni incentivate",
24043,25012404303,"Organizzazione del lavoro e gestione delle risorse umane","Definire le modalità operative di svolgimento delle attività del gruppo di collaboratori di cui si ha il coordinamento",
24043,25012404304,"Valutazione e controllo della contabilità e del bilancio","Contribuire alla realizzazione e alla gestione di un sistema di controllo e validazione della contabilità generale e del bilancio sulla base delle procedure e dei sistemi informatici relativi ai sistemi contabili adottati",
213,327,"Gestione degli strumenti operativi per la stampa del prodotto grafico","Utilizzare le funzionalità delle apparecchiature di stampa per la riproduzione seriale del prodotto grafico",
213,836,"Gestione degli strumenti operativi per il trattamento delle immagini grafiche","Utilizzare le funzionalità di specifici strumenti tecnici e tecnologici per elaborare, gestire e rappresentare le immagini dei prodotti/servizi da pubblicizzare",
213,324,"Studio e analisi del prodotto/servizio da rappresentare","Individuare gli elementi di utilità/beneficio caratteristici del prodotto/servizio che devono essere messi in risalto nel messaggio visivo",
213,325,"Progettazione grafica","Definire le caratteristiche grafico/visive di un prodotto/servizio sulla base degli obiettivi del Cliente e dei contesti nei quali è opportuno illustrare il relativo messaggio pubblicitario",
213,326,"Produzione","Preparare le bozze e le presentazioni del prodotto pubblicitario per il cliente, per valutarne l'efficacia e la rispondenza agli obiettivi indicati",
425,229,"Progettazione di interventi formativi","Definire un progetto formativo sulla base dell'analisi dei fabbisogni formativi dei destinatari e delle esigenze della committenza, assicurandone la coerenza con le finalità, i tempi e le risorse disponibili",
425,1838,"Consulenza per la scelta e lo sviluppo della progettualità","Aiutare il soggetto a definire progetti e percorsi di scelta e sviluppo dell'esperienza formativa e/o lavorativa, valorizzando le competenze e risorse disponibili e tenendo conto dei contesti di riferimento",
425,1860,"Valutazione delle prestazioni e del potenziale","Verificare la rispondenza della persona e dei suoi comportamenti agli standard fissati dall'organizzazione anche in prospettive di sviluppo organizzativo, rendendo esplicito e quantificando il valore associato alle sue prestazioni reali o potenziali, per ",
425,1859,"Monitoraggio e valutazione del percorso formativo","Individuare i cambiamenti intervenuti nelle persone formate in termini di reazioni, apprendimenti, comportamenti e risultati in modo da garantire coerenza tra i piani di formazione e le strategie organizzative",
425,1858,"Analisi dei fabbisogni di formazione","Raccogliere in modo esauriente informazioni sia individuali che organizzative al fine di definire con chiarezza quali siano le conoscenze che debbono essere trasmesse e le competenze (trasversali e tecniche) da sviluppare nel personale interno al contesto",
203,205,"Convalida di processi/prodotti /sistemi/ macchine/ impianti","Collaborare alla convalida ed al monitoraggio di processi/prodotti/sistemi computerizzati/attrezzature/procedure, sia in ambito produttivo (interno/esterno) che distributivo",
203,207,"Qualifica dei fornitori e auditing","Curare la qualifica dei fornitori esterni ed effettuare auditing sugli stessi",
203,200,"Elaborazione e gestione delle procedure aziendali di qualità","Definire e comunicare le procedure di qualità, curarne la formazione e verificarne l'applicazione ed il rispetto",
203,204,"Gestione di eventi di non qualità","Effettuare il controllo delle deviazioni dallo standard e la gestione dei reclami provenienti sia dal mercato, che dall'interno",
24053,24012405301,"Definire la struttura del sito commerciale","Definire la struttura del sito commerciale al fine di garantire fruibilità nella consultazione delle pagine, modalità semplici di interazione con i clienti, celerità nella visualizzazione di prodotti e servizi offerti e soluzioni di assistenza.  ",
24053,24012405302,"Curare i contenuti del sito commerciale","Illustrare il catalogo on line dei prodotti e servizi offerti ed aggiornarlo ed implementarlo periodicamente, descrivendo in modo preciso e accurato le informazioni e avendo cura di predisporre dei format on line di richiesta o di assistenza nella consultazione del sito o ancora nell’acquisto dei prodotti/servizi pre e post-vendita, nel rispetto della normativa vigente in materia di privacy e commercio elettronico.",
24053,24012405303,"Monitorare il funzionamento del sito e le statistiche di accesso","Redigere e monitorare, a cadenze definite, report sul funzionamento del sito e sui dati di accesso per analizzare gli indicatori relativi ai contenuti visualizzati, ai prodotti/servizi acquistati e alla correlazione tra iniziative promozionali e risultati di vendita.",
24053,24012405304,"Elaborare un piano di web marketing","Elaborare un piano di web marketing sulla base dei dati di accesso e vendita rilevati.",
393,1749,"Lavorazione dei materiali lignei","Eseguire la lavorazione dei materiali lignei al fine di ottenere dei semilavorati lignei rispondenti alla specifiche tecnico-funzionali del disegno tecnico o del prototipo",
393,1750,"Adattamento estetico del prodotto ligneo d'arredo","Garantire l'adattamento estetico funzionale del prodotto ligneo d'arredo al fine di rendere il manufatto in legno finito rispondente alle caratteristiche stilistiche e qualitative prefissate",
393,1748,"Preparazione dei macchinari ed utensili del legno","Svolgere l'ispezione preventiva dei macchinari e degli utensili e regolazione degli stessi in base alle caratteristiche dei materiali impiegati e delle lavorazioni da effettuare al fine di allestirli in condizioni ottimali di efficienza e sicurezza",
393,1747,"Selezione dei materiali lignei","Effettuare l'analisi selettiva dei materiali lignei con presa visione delle schede tecniche di dettaglio del prodotto da realizzare e collaudo ex ante delle materie da impiegare, in funzione degli standard tecnici e produttivi prefissati",
263,1013,"Valutazione costi","Definire i costi di produzione alla luce delle caratteristiche produttive dell'impresa o di eventuali fornitori",
263,815,"Definizione tecnica del progetto","Leggere un disegno tecnico alla luce delle possibilità di realizzazione di modelli in scala o prototipi di mobili o componenti di arredamento",
263,768,"Realizzazione di prototipi","Costruire prototipi al vero di mobili e componenti di arredamento, utilizzando materiali e tecnologie coerenti con le peculiarità produttive dell'azienda e/o attraverso il coinvolgimento di fornitori esterni",
263,814,"Realizzazione dei modelli","Interpretare i disegni di progetto relativi a mobili e componenti di arredamento alla luce delle possibilità (a livello di efficacia comunicativa, tecniche, economiche) di realizzazione offerte dal mercato",
417,1800,"Pianificazione e organizzazione delle fasi del processo delle lavorazioni artistiche","Pianificare le fasi del lavoro assegnato, predisponendo gli spazi di lavoro, preparando gli strumenti e verificando i macchinari al fine di realizzare un manufatto/bene artistico",
417,1920,"Realizzazione di tessuti per la creazione di paramenti liturgici e arredi tessili sacri","Realizzare tessuti finalizzati all'arredo tessile sacro nel rispetto delle loro diverse funzioni liturgiche",
417,1833,"Progettare il manufatto di arte sacra","Progettare il manufatto di arte sacra partendo dal significato simbolico e iconografico, contestualizzandolo nello spazio sacro a cui è dedicato/destinato e nel rispetto della sua relativa funzione liturgica",
417,1749,"Lavorazione dei materiali lignei","Eseguire la lavorazione dei materiali lignei al fine di ottenere dei semilavorati lignei rispondenti alla specifiche tecnico-funzionali del disegno tecnico o del prototipo",
417,1759,"Progettazione e realizzazione degli elementi di base del gioiello (semiprodotti)","Elaborare i bozzetti e i disegni e realizzare gli elementi fondamentali del manufatto, saldandoli ed eseguendo le lavorazioni manuali previste in fase di progettazione",
262,795,"Analisi del fabbisogno progettuale","Interpretare le indicazioni fornite dall'imprenditore, manager, responsabili marketing attraverso le proprie competenze culturali e capacità progettuali",
262,794,"Verifica delle proposte con i responsabili dell'azienda","Interpretare i feedback provenienti dall'impresa a livello di rispondenza alle esigenze di mercato, fattibilità tecnica, problematiche di costi",
262,776,"Elaborazione prime ipotesi progettuali","Definire l'idea di prodotto muovendo dalle indicazioni formulate a livello di brief aziendale",
262,774,"Definizione tecnico - esecutiva del progetto","Elaborare disegni tecnici con specifiche relative alle dimensioni, soluzioni tecnologiche e materiali coerenti con l'idea progettuale concordata",
264,956,"Applicazione strumenti CAM","Costruire il passaggio da strumenti CAD a strumenti CAM al fine di garantire una corretta industrializzazione del prodotto",
264,955,"Costruzione disegni 3D","Elaborare modellizzazioni virtuali dei progetti presentati dai designer per comunicare i contenuti degli stessi (forme, dimensioni, materiali, colori) ai responsabili dell'azienda e/o al mercato (rappresentanti, rivenditori, consumatori-campione)",
264,941,"Elaborazione disegni tecnici 2D","Definire i disegni tecnici 2D sulla base delle norme tecniche di rappresentazione in modo da garantire una corretta lettura del progetto da parte dei realizzatori di prototipi, tecnici per l'ingegnerizzazione e di produzione",
264,939,"Analisi tecnica delle proposte elaborate dai progettisti","Interpretare i progetti di massima definiti dai designer alla luce delle tecnologie informatiche di riferimento",
265,996,"Analisi del progetto","Interpretare il progetto di mobile/componente di arredamento elaborato dal designer comprendendone le caratteristiche e le potenzialità",
265,862,"Applicazione CAD-CAM","Immettere i dati relativi al passaggio CAD-CAM muovendo dal progetto elaborato dai designer ed in relazione alle tecnologie software e produttive specifiche della produzione di mobili e componenti di arredamento in dotazione all'azienda",
265,861,"Selezione materiali, tecnologie e finiture","Individuare tra i materiali, le tecnologie e le finiture specifiche della produzione di mobili e componenti di arredamento quelli che meglio rispondono alle caratteristiche del progetto proposto dai designer risultando al contempo adeguate alle caratteris",
265,845,"Definizione tecnica del progetto","Verificare i progetti relativi a mobili e/o componenti di arredamento proposti dai designer, alla luce delle possibilità produttive dell'impresa, proponendo eventuali modifiche",
110,69,"Fabbricazione della pasta/carta","Fabbricare la pasta/cellulosa, la pasta/stracci, la pasta/legno e pasta/rigenerata svolgendo le attività di purificazione, disinchiostrazione e bollitura, necessarie a trasformare l'impasto in carta",
110,91,"Fabbricazione del cartone","Trasformare la carta in cartone conferendo al prodotto finito le caratteristiche di consistenza e ondulatura secondo l'utilizzo cui è destinato",
110,96,"Preparazione della carta","Utilizzare le macchine da taglio, fustellatura, piega e incolla per la messa a punto della carta (preparazione di bobine, rotoli, risme) in vista delle lavorazioni specifiche",
110,244,"Trasformazione dell'impasto in carta","Stendere l'impasto con la macchina continua, nel rispetto delle specifiche tecniche del prodotto finito",
5024,24010502401,"Organizzazione delle attività e del processo di lavorazione del tessuto","Programmare ed organizzare il processo produttivo di pezzi unici o in serie limitate, in funzione degli ordini e delle previsioni di vendita, garantendo il mantenimento degli standard di igiene e sicurezza del contesto in cui si svolgono le attività.",
5024,24010502402,"Ideazione e progettazione del tessuto e dei modelli da realizzare","Elaborare l'idea progettuale del prodotto tessile, definendone le caratteristiche, individuando i filati da utilizzare, disegnando il motivo del tessuto e definendo i dettagli e le rifiniture in relazione al tipo di prodotto",
5024,24010502403,"Tessitura e confezionamento del prodotto","Eseguire la tessitura e la rifinitura del tessuto secondo le specifiche di progetto. Confezionare l'articolo, utilizzando in sicurezza le attrezzature e le tecniche previste",
82,499,"Predisposizione dei prodotti da utilizzare","Individuare le corrette tipologie e dosi dei prodotti da utilizzare nel rispetto delle indicazioni del chimico aziendale",
82,501,"Esecuzione sulle attività di lavorazione","Caricare e gestire le varie macchine di finissaggio, in linea con quanto disposto dal tecnico di reparto",
82,906,"Verifica dei parametri della lavorazione","Controllare il rispetto dei parametri di lavorazione delle fasi di finissaggio seguendo le procedure indicate, nel rispetto dello standard produttivo",
76,605,"Preparazione della tomaia alla montatura","Inserire contrafforti (rinforzi dei calcagni) e puntali, appuntando la soletta alla forma preparando la tomaia alla sua messa nella forma",
76,606,"Premontatura della tomaia nella forma","Appuntare la tomaia alla forma nella costura posteriore eseguendo il premontaggio della parte anteriore della calzatura",
76,607,"Montatura della tomaia nella forma","Rettificare nella forma la tomaia della calzatura eliminando eventuali difetti di fabbricazione con particolare attenzione alla precisione ed alla linearità della tomaia nella forma",
76,608,"Suolatura con attacco della suola alla tomaia","Sgrossare il fondo della tomaia, predisporre la tomaia alla masticiatura ed infine applicare i tacchi definendo la congiunzione della tomaia alla suola",
76,609,"Rifinitura della calzatura","Togliere la scarpa dalla forma, eseguendo la chiodatura del tacco, inserendo tallonetta e soletta, spazzolando, pulendo e lucidando la calzatura completando il prodotto con precisione e buon senso estetico",
85,821,"Caricamento dei macchinari per l'avvio del processo di concia","Caricare le macchine (bottali di concia), inserendovi il pellame grezzo all'interno e miscelando i prodotti chimici in conformità con la ricetta indicata dal capo reparto",
85,822,"Esecuzione del processo di concia, riconcia e tintura","Operare nella fase a umido del processo di lavorazione conciaria seguendone le diverse fasi, attenendosi alla procedura di ricettazione specifica, nel rispetto dello standard di produzione",
85,823,"Verifica della conformità del processo di lavorazione eseguito","Valutare le caratteristiche del pellame grezzo o wet-blue lavorato e l'esito delle fasi produttive eseguite, rispetto alla procedura di ricettazione specifica e allo standard produttivo",
85,824,"Avvio del pellame conciato alle successive fasi di lavorazione","Sbottalare il pellame lavorato, estraendolo dal macchinario specifico (bottale e/o lavatrice), allocarlo in appositi strumenti di movimentazione e inviarlo alle successive fasi di lavorazione",
282,653,"Riunitura di tomaie e fodere","Rifilare i bordi esterni togliendo e riunendo le parti di fodera eccedenti, applicando gli accessori esterni alla tomaia, rifinendo il prodotto per il montaggio",
282,651,"Cucitura delle parti assemblate e messa in fodera","Cucire a macchina la tomaia aggiuntata, completando la cucitura dei pezzi di tomaia aggiuntati, assemblando tutti i pezzi e passandoli alla messa in fodera, cucendo le tomaie alle fodere per trasferirle alla definitiva riunitura",
282,649,"Masticiatura delle parti da assemblare","Masticiare le singole componenti di fodera, tomaie e rinforzi eseguendo il loro assemblaggio",
282,650,"Aggiuntatura tomaie","Cucire tutte le componenti che formano la tomaia, compresa l'orlatura dei bordi, per passarle alla completa cucitura e messa in fodera",
282,647,"Scarnitura pellami e smussatura rinforzi","Affinare le parti perimetrali delle componenti delle fodere, delle tomaie e rinforzi, preparandole alla successiva masticiatura e cucitura",
282,644,"Sbassatura della pelle tranciata","Ottimizzare lo spessore della pelle in base alla lavorazione in relazione ai vari modelli della calzatura",
307,1204,"Definizione delle specifiche tecniche","Partecipare al processo di definizione di cicli e modalità di lavorazione di prototipi e campioni in sviluppo, trasferendo il know-how acquisito nel corso delle attività di realizzazione",
307,1201,"Individuazione del ciclo e delle modalità di produzione di prototipi da realizzare","Supportare il responsabile della prototipia nella definizione del ciclo produttivo e delle modalità costruttive e di lavorazione del prototipo al fine di ottimizzare i costi nel rispetto dei parametri di qualità attesi",
307,1203,"Supporto tecnico nella fase di produzione industriale","Fornire supporto nel processo di lancio della produzione di modelli nuovi o modificati, allo scopo di contribuire all'ottimizzazione di processi produttivi e costi",
307,1202,"Realizzazione di prototipi e campioni","Realizzare correttamente le operazioni previste fino al completamento del manufatto, in coerenza con il cartamodello e i parametri qualitativi ed economici concordati, contribuendo alla definizione delle modalità realizzative del modello",
281,1200,"Definizione delle specifiche tecniche nel corso del processo di realizzazione di prototipi e campioni","Partecipare al processo di definizione di cicli e modalità di lavorazione di prototipi e campioni in sviluppo, trasferendo il know-how acquisito nel corso delle attività di realizzazione",
281,1034,"Supporto tecnico nella fase di produzione industriale","Fornire supporto nel processo di lancio della produzione di modelli nuovi o modificati, allo scopo di contribuire alla ottimizzazione di processi produttivi e costi",
281,1031,"Realizzazione di prototipi e campioni","Realizzare correttamente le operazioni previste fino al completamento del manufatto, in coerenza con il cartamodello e i parametri qualitativi ed economici concordati, contribuendo alla definizione delle modalità realizzative del modello",
281,1029,"Individuazione del ciclo e delle modalità di produzione di prototipi da realizzare","Supportare il responsabile della prototipia nella definizione del ciclo produttivo e delle modalità costruttive e di lavorazione del prototipo al fine di ottimizzare i costi nel rispetto dei parametri di qualità attesi",
74,989,"Realizzazione dei cartamodelli","Realizzare un cartamodello funzionale alla produzione di prototipi e campioni in modo congruente con le caratteristiche estetiche e di vestibilità definite, garantendo altresì la riproducibilità industriale degli articoli",
74,630,"Controllo pezzi e passaggio al cucito","Verificare la rispondenza di colori (marcature), taglie, accessori (cerniere, filati) etichette dei pezzi tagliati sulla base delle schede di produzione garantendo una corretta alimentazione alla fase del cucito",
74,632,"Cucitura a macchina di confezioni","Eseguire le diverse operazioni previste per la realizzazione del capo, rispettando le specifiche produttive ricevute",
74,634,"Cuciture per punti particolari","Realizzare cuciture particolari tipo zig-zag, occhielli, cuciture per i bordi interni al pantalone o alla camicia, operando con macchine speciali",
74,635,"Rifinitura del capo confezionato","Eseguire la stiratura finale, la ripulitura del capo, il controllo qualità e la sua imbustatura completando il capo per il passaggio al reparto spedizioni",
83,863,"Predisposizione dei materiali e dei macchinari per il processo di rifinizione","Preparare il macchinario per la rifinizione (spruzzo a pistole), inserendovi il pellame semilavorato, miscelando i prodotti chimici in conformità con la ricettazione indicata dal responsabile della rifinizione",
83,864,"Rifinizione del pellame semilavorato","Eseguire le attività di rifinizione, eseguendo le fasi operative nella sequenza dovuta (prefondo, spruzzatura colore e finissaggio)",
83,865,"Verifica della conformità del processo di rifinizione eseguito","Valutare le caratteristiche del pellame dopo il processo di rifinizione eseguito rispetto alla procedura di ricettazione specifica e allo standard produttivo",
83,866,"Avvio del pellame lavorato alle successive fasi produttive","Impilare il pellame lavorato estraendolo dal macchinario e allocarlo negli appositi strumenti di movimentazione e inviarlo alle successive fasi di lavorazione",
276,560,"Selezione del pellame lavorato","Valutare la conformità delle pelli finite rispetto allo standard produttivo in funzione dell'ordine e della destinazione merceologica",
276,556,"Assegnazione delle pelli alle diverse categorie qualitative","Dividere le pelli in categorie qualitative in funzione dell'assegnazione delle scelte (1°scelta, 2° scelta, 3°scelta)",
276,555,"Valutazione preliminare delle pelli","Verificare la conformità delle caratteristiche fisiche delle pelli tinte e asciugate (pelli in crust) valutando in particolare i parametri di morbidezza e spessore",
84,471,"Predisposizione area di stoccaggio della pelle grezza e/o wet-blue","Organizzare il magazzino del pellame grezzo e/o wet blue in funzione degli arrivi e dei tempi di produzione del finito",
84,553,"Classificazione delle pelli in funzione della destinazione d'uso","Classificare le pelli grezze o wet-blue, a seconda delle caratteristiche e della qualità delle diverse produzioni",
84,554,"Selezione delle pelli grezze o wet-blue","Scegliere le pelli grezze o semilavorate in funzione dell'avvio alla lavorazione, valutando i difetti superficiali ed individuando le eventuali patologie presenti",
84,726,"Gestione del pellame grezzo o wet-blue selezionato","Consegnare il pellame selezionato al reparto produzione per l'avvio alla lavorazione",
66,1194,"Taglio manuale o meccanico di materia prima per primi prototipi","Realizzare le materie prime (quali pellami, tessuti, ecc) normalmente di scarso valore economico e disponibili a magazzino, per il taglio a mano o a trancia di primi prototipi, contribuendo alla definizione dei consumi e degli standard di taglio",
66,1195,"Taglio manuale di materie prime complesse o pregiate per campioni speciali o per la produzione in piccole serie","Realizzare le materie prime complesse (ad es. tessuti con ricami o speciali) o pregiate (ad es. rettili) da fornire alla produzione per la realizzazione di campioni speciali (sfilate, celebrities, ecc.) o commesse di produzione di un limitato numero di ca",
66,1196,"Taglio automatico-tecnologico di materia prima per prototipi avanzati e campioni","Realizzare le materie prime (pellami, tessuti, altre materie prime) di qualità standard, per effettuare il taglio di prototipi avanzati e campioni con sistema automatico-tecnologico, individuando un piazzamento delle diverse parti del modello atto alla ot",
66,1197,"Taglio automatico-tecnologico di materie prime per la produzione","Realizzare le materie prime di qualità standard (pellami, tessuti, altre materie prime) per l'esecuzione delle commesse di produzione, utilizzando le tecnologie per il taglio automatico-tecnologico, in modo da ottimizzare la qualità dell'output e ridurre ",
81,666,"Predisposizione dei parametri della tintura","Regolare i parametri della tintura in funzione del rispetto e del perseguimento dello standard produttivo aziendale",
81,667,"Esecuzione delle attività di tintura in continuo, a stoccaggio e in overflow","Eseguire le fasi di tintura in continuo, a stoccaggio e in overflow rispettando le procedure aziendali e applicando le tecniche lavorative previste",
81,673,"Verifica dei parametri della lavorazione","Controllare il rispetto dei parametri di lavorazione in osservanza alle procedure richieste e al rispetto dello standard produttivo",
81,687,"Esecuzione delle attività di tintura in jet a riempimento parziale e totale del bagno","Svolgere le attività lavorative relative alle diverse fasi della tintura in jet a riempimento parziale e totale del bagno nel rispetto delle specifiche di processo e prodotto indicate",
81,688,"Esecuzione delle attività di tintura in jigger","Eseguire le attività di tintura in jigger nel rispetto delle specifiche di processo e prodotto indicate",
69,561,"Supporto ai clienti nella scelta della stoffa e del modello","Supportare il cliente per arrivare a definire la scelta del tessuto, il colore, la qualità e il prezzo del capo da confezionare grazie ad una vasta gamma di modelli e campioni che consentano alla clientela di scegliere",
69,566,"Disegno ed esecuzione del cartamodello","Eseguire tutte le misurazioni necessarie alla predisposizione dei modelli, realizzando modelli base, tagliando e correggendo in modo autonomo, con qualità e in tempi adeguati, sviluppando tutte le tecniche di misurazione e modellistica",
69,568,"Taglio del tessuto","Preparare il tessuto e le fodere per il confezionamento eseguendo il taglio dei capi con le forbici ed il taglio su materasso con taglierina, operando in modo autonomo e in sicurezza",
69,569,"Confezionamento del capo","Eseguire tutte le operazioni per l'applicazione di fodere, accessori, occhielli e adesivi cucendo a mano o a macchina e operando le varie fasi di cucitura, fino al completamento del capo in produzione",
69,570,"Stiratura e rifinitura finale","Eseguire i passaggi, le impostazioni di base per lo stiro, ed eventuali interventi di rifinitura o riparazione del capo confezionato avendo il pieno controllo delle varie fasi del lavoro per una sua completa e definita esecuzione",
68,675,"Studio dei filati","Analizzare i campionari filati approfondendo ogni possibile aspetto di sviluppo delle caratteristiche tecniche e stilistiche di base",
68,676,"Studio di nuovi articoli","Ricercare tipologie di filati, tessuti, armature e articoli in grado di stimolare l'interesse della clientela analizzando anche i campionari dei tessuti, in relazione al posizionamento dell'azienda sul mercato",
68,677,"Inserimento di nuove coloriture o filati su articoli già sviluppati","Adeguare il prodotto con l'inserimento di nuove coloriture o filati in articoli già prodotti, seguendo l'andamento della moda",
68,678,"Industrializzazione del prodotto","Definire l'adeguamento delle tecnologie di produzione, in stretta integrazione con la progettazione dei cicli di lavorazione",
60,988,"Analisi di fattibilità","Valutare la possibilità di tradurre idee o disegni proposti dallo stile e corredati da idonei input, in prodotti realizzabili nel rispetto delle caratteristiche estetiche indicate",
60,989,"Realizzazione dei cartamodelli","Realizzare un cartamodello funzionale alla produzione di prototipi e campioni in modo congruente con le caratteristiche estetiche e di vestibilità definite, garantendo altresì la riproducibilità industriale degli articoli",
60,990,"Coordinamento della produzione di prototipi e campioni","Coordinare il processo di produzione di prototipi e campioni congruenti con le caratteristiche estetiche e di vestibilità definite",
60,991,"Ingegnerizzazione di modelli per la produzione","Realizzare i cartamodelli nelle varie taglie per la produzione industriale di modelli nuovi (o modificati) corredandoli delle informazioni necessarie",
280,730,"Ingegnerizzazione di modelli per la produzione","Realizzare i cartamodelli per la produzione industriale di modelli nuovi (o modificati), corredandoli degli strumenti e delle informazioni necessarie",
280,729,"Coordinamento della produzione di prototipi e campioni","Coordinare il processo di produzione di prototipi e campioni, coerentemente con le caratteristiche estetiche e di funzionalità definite",
280,728,"Realizzazione dei cartamodelli","Realizzare cartamodelli funzionali alla realizzazione di prototipi e campioni in modo congruente con le caratteristiche estetiche e funzionali definite, garantendo altresì la riproducibilità industriale degli articoli",
280,727,"Definizione del piano di fattibilità","Valutare la possibilità di tradurre idee o disegni proposti dallo stile e corredati da altri idonei input, in prodotti realizzabili nel rispetto delle specifiche estetiche stabilite dallo stile",
75,657,"Riparazione o correzione di calzature già confezionate rovinate o consumate","Rimuovere e sostituire tacchi, suole o altri pezzi rovinati della calzatura procedendo ad eventuali cuciture o correzioni necessarie all'aggiustamento della calzatura",
75,659,"Relazionarsi con la clientela per definire prezzi e lavoro da eseguire","Definire prezzo, modello, materiali utili al confezionamento o riparazione della calzatura con il cliente, secondo un ossevatorio stabilito dalle associazioni di categoria tramite un listino prezzi",
75,661,"Realizzazione di scarpe su misura","Confezionare la scarpa in tutte le sue componenti eseguendo lo sviluppo di tutte le fasi della lavorazione, dalla scelta dei materiali (pelli, suole, accessori) al taglio, aggiuntatura, montaggio e suolatura",
75,663,"Rifinitura della calzatura","Eseguire la lucidatura e la coloritura finale con abbinamento di accessori (stringhe) completando l'esecuzione del prodotto",
75,665,"Vendita di prodotti accessori alla calzatura","Presentare la gamma di prodotti ed accessori curando la loro messa in mostra, finalizzata alla vendita alla clientela",
404,1799,"Lavorazione e controllo dei semilavorati/prodotti chimici","Lavorare, conservare e verificare semilavorati/prodotti chimici",
404,1798,"Trattamento delle materie prime","Predisporre e trattare materie prime/semilavorati chimici, nel rispetto delle norme specifiche di settore in materia di igiene, sicurezza e salvaguardia ambientale",
404,1797,"Pianificazione e organizzazione delle fasi di lavorazione della produzione chimica","Pianificare le fasi del lavoro assegnato, predisponendo gli spazi di lavoro, preparando gli strumenti e verificando i macchinari al fine di operare nel processo di produzione chimica",
200,121,"Supporto al marketing","Garantire il supporto alla funzione marketing nelle attività di pre-marketing e di lancio, anche mediante la definizione di una corretta, consistente ed appropriata informazione di carattere medico scientifico",
200,119,"Assicurazione di qualità della ricerca clinica","Assicurare il mantenimento e lo sviluppo della qualità degli studi clinici in accordo alla legislazione vigente e alle policies aziendali",
200,116,"Progettazione e realizzazione di ricerca clinica","Progettare e realizzare gli studi clinici nel rispetto dei tempi, delle modalità, dei costi definiti, dei protocolli e della legislazione vigente",
200,118,"Gestione di studi clinici","Assicurare che tutte le attività a livello etico, amministrativo e finanziario, necessarie alla conduzione degli studi clinici, siano effettuate in accordo con la normativa vigente sia nazionale che internazionale e nel rispetto dei tempi e costi definiti",
202,199,"Gestione della documentazione","Gestire la documentazione analitica, elaborare semplici procedure operative e collaborare alla stesura di procedure maggiormente complesse",
202,198,"Convalida di metodi, strumenti, macchine ed impianti","Convalidare ed elaborare semplici procedure di tipo analitico collaborando alla stesura di protocolli complessi ed alla convalida di metodiche analitiche, strumentazioni analitiche, macchine ed impianti",
202,190,"Controlli in process, campionamenti ed attività analitica","Effettuare previo campionamento, analisi di materie prime, semilavorati, prodotti finiti, acque ed ambiente nel rispetto delle vigenti procedure aziendali, delle disposizioni di legge, delle procedure qualità applicabili al settore, e delle norme di sicur",
195,95,"Farmacovigilanza","Raccogliere valutare e presentare notizie relative ad eventi avversi di farmaci dell'azienda nel rispetto delle procedure aziendali e delle normative nazionali ed internazionali",
